日期,大类名称,中类名称,商品名称,销售数量,销售金额,退货金额,折扣金额,利润率,客单价
2023-08-18,家居用品,家纺,地毯,123,205427.34,6412.5,29232.23,0.46,1670.14
2023-08-18,食品,饮料,进口红酒,28,18403.78,280.14,1566.81,0.36,657.28
2023-08-18,家居用品,家纺,床上四件套,70,140123.5,2088.33,11004.34,0.5,2001.76
2023-08-18,食品,调味品,进口橄榄油,486,197106.91,8527.21,10842.83,0.15,405.57
2023-08-18,家居用品,家纺,床上四件套,175,675363.8,15036.53,92262.35,0.43,3859.22
2023-08-18,家居用品,厨具,进口刀具,154,169990.2,5177.11,22658.66,0.29,1103.83
2023-08-18,服装,配饰,钻石项链,19,29465.19,1246.56,3277.73,0.42,1550.8
2023-08-18,食品,粮油,调和油,357,329307.68,5452.56,34935.26,0.48,922.43
2023-08-18,电子产品,手机,OPPO Find X,45,288013.19,9638.88,29233.28,0.39,6400.29
2023-08-18,电子产品,相机,尼康Z6,63,126360.76,3633.92,16853.8,0.31,2005.73
2023-08-19,电子产品,手机,iPhone 14 Pro,97,71457.78,2692.19,9024.56,0.32,736.68
2023-08-19,电子产品,智能手表,Apple Watch,62,430925.0,19255.88,54886.34,0.17,6950.4
2023-08-19,服装,配饰,钻石项链,205,433874.78,13476.05,40370.84,0.32,2116.46
2023-08-19,食品,生鲜,牛肉,477,296493.29,13197.89,39348.27,0.3,621.58
2023-08-19,食品,生鲜,牛肉,264,152830.46,6742.83,11336.01,0.45,578.9
2023-08-19,家居用品,收纳,收纳盒,6,25057.82,649.3,3488.11,0.3,4176.3
2023-08-19,电子产品,手机,小米14,60,205200.77,7241.83,30617.78,0.43,3420.01
2023-08-19,电子产品,手机,华为P60,96,624052.7,27685.41,83508.81,0.21,6500.55
2023-08-19,服装,童装,外套,10,4076.54,154.41,462.76,0.39,407.65
2023-08-19,食品,粮油,调和油,267,241095.48,2989.31,26337.02,0.42,902.98
2023-08-19,食品,饮料,果汁,286,196594.14,4101.9,26710.4,0.34,687.39
2023-08-19,服装,运动装,安德玛,90,170535.26,3428.94,24406.01,0.41,1894.84
2023-08-19,服装,女装,连衣裙,29,84652.85,2730.43,10584.3,0.46,2919.06
2023-08-19,服装,男装,衬衫,174,373709.6,3782.59,44162.79,0.28,2147.76
2023-08-20,服装,运动装,安德玛,289,608081.92,27362.99,87357.63,0.38,2104.09
2023-08-20,家居用品,家纺,蚕丝被,13,20948.57,318.17,3031.18,0.28,1611.43
2023-08-20,家居用品,灯具,台灯,125,562684.04,11295.95,61300.95,0.47,4501.47
2023-08-20,食品,粮油,面条,193,21706.83,364.43,2523.26,0.36,112.47
2023-08-20,服装,童装,外套,290,477316.71,10726.43,53334.71,0.48,1645.92
2023-08-20,食品,生鲜,牛肉,461,394841.31,11086.28,24634.34,0.27,856.49
2023-08-20,服装,运动装,耐克运动服,222,26623.09,1209.32,3242.52,0.28,119.92
2023-08-20,食品,调味品,醋,246,225521.09,4657.84,13599.73,0.47,916.75
2023-08-20,食品,饮料,进口红酒,194,42185.09,1701.31,4525.84,0.49,217.45
2023-08-20,食品,粮油,面条,20,1335.59,36.95,184.31,0.22,66.78
2023-08-20,食品,粮油,有机大米,37,19995.29,499.4,1928.15,0.38,540.41
2023-08-20,食品,生鲜,蔬菜,413,65104.97,2753.62,7344.32,0.26,157.64
2023-08-21,家居用品,家具,实木餐桌,106,471812.31,13426.46,50738.86,0.37,4451.06
2023-08-21,服装,配饰,帽子,90,212956.22,8346.57,15887.14,0.27,2366.18
2023-08-21,家居用品,家具,办公椅,44,135318.57,4482.58,18659.49,0.47,3075.42
2023-08-21,电子产品,配件,笔记本支架,20,90105.32,4417.43,8564.72,0.15,4505.27
2023-08-21,家居用品,家纺,床上四件套,117,330926.89,8437.91,30026.45,0.2,2828.43
2023-08-21,家居用品,家纺,床上四件套,135,125509.33,5302.32,14664.79,0.38,929.7
2023-08-21,电子产品,笔记本,MacBook Pro,81,633619.54,16140.66,78442.22,0.3,7822.46
2023-08-21,服装,运动装,阿迪达斯,223,32605.28,708.62,2560.35,0.31,146.21
2023-08-21,食品,粮油,面条,289,214930.41,6629.91,26382.7,0.38,743.7
2023-08-21,服装,配饰,帽子,56,105975.15,3144.81,8773.88,0.26,1892.41
2023-08-22,电子产品,智能手表,Apple Watch,11,40249.71,1812.2,5069.01,0.23,3659.06
2023-08-22,食品,调味品,醋,494,342754.71,12342.68,38993.61,0.17,693.84
2023-08-22,家居用品,厨具,电饭煲,186,351804.45,11681.96,35544.02,0.15,1891.42
2023-08-22,电子产品,相机,索尼A7M4,7,44922.1,1989.18,3078.43,0.27,6417.44
2023-08-22,服装,童装,品牌童装,56,69503.73,2593.31,7718.26,0.43,1241.14
2023-08-22,家居用品,灯具,台灯,183,31729.92,1219.87,4152.87,0.32,173.39
2023-08-22,食品,饮料,进口红酒,360,113134.53,1627.1,8171.42,0.16,314.26
2023-08-22,食品,零食,高端坚果,368,264879.13,8332.21,39476.47,0.34,719.78
2023-08-22,食品,零食,高端坚果,426,83936.56,2774.08,11552.19,0.34,197.03
2023-08-22,电子产品,智能手表,Garmin,100,370934.43,8711.94,30698.29,0.46,3709.34
2023-08-22,家居用品,卫浴,智能马桶,9,35541.88,899.97,2596.64,0.44,3949.1
2023-08-22,电子产品,平板电脑,iPad Air,25,96430.45,2656.12,11570.32,0.28,3857.22
2023-08-22,食品,饮料,茅台酒,453,74187.79,3338.1,5924.29,0.28,163.77
2023-08-22,食品,调味品,酱油,72,36337.5,437.3,3352.99,0.21,504.69
2023-08-22,电子产品,相机,索尼A7M4,30,207497.86,4507.15,14249.17,0.38,6916.6
2023-08-23,服装,运动装,阿迪达斯,57,58055.8,1851.71,6915.96,0.22,1018.52
2023-08-23,食品,粮油,调和油,321,175173.56,2193.02,12838.84,0.26,545.71
2023-08-23,食品,调味品,调味料,220,214141.09,2634.97,27039.09,0.37,973.37
2023-08-23,服装,男装,裤子,218,297287.95,9228.28,18808.44,0.19,1363.71
2023-08-23,服装,运动装,彪马,264,147656.7,3136.83,17206.46,0.15,559.31
2023-08-23,家居用品,家具,床架,174,428726.72,17877.17,64081.22,0.25,2463.95
2023-08-23,家居用品,家纺,地毯,103,189505.35,8694.52,10302.6,0.49,1839.86
2023-08-23,家居用品,厨具,烤箱,70,259283.65,12433.99,22423.89,0.37,3704.05
2023-08-23,家居用品,家纺,羽绒被,135,417233.27,10696.41,59014.74,0.4,3090.62
2023-08-23,食品,饮料,矿泉水,90,4432.15,187.91,342.41,0.38,49.25
2023-08-23,食品,生鲜,海鲜礼盒,244,237648.44,6954.14,11950.94,0.16,973.97
2023-08-23,家居用品,厨具,电饭煲,169,842159.71,28701.86,67887.39,0.48,4983.19
2023-08-23,电子产品,游戏机,Switch Lite,23,172153.68,7378.1,22284.67,0.46,7484.94
2023-08-23,食品,饮料,果汁,177,87957.54,2340.48,12422.71,0.41,496.94
2023-08-23,家居用品,收纳,储物箱,38,186697.58,2681.75,19379.17,0.4,4913.09
2023-08-23,食品,饮料,茅台酒,188,124412.01,3013.97,9448.84,0.33,661.77
2023-08-24,家居用品,厨具,炒锅套装,191,478947.08,20095.9,49690.21,0.35,2507.58
2023-08-24,家居用品,收纳,置物架,169,440946.66,5835.25,22459.41,0.19,2609.15
2023-08-24,家居用品,家具,真皮沙发,9,11119.91,281.47,1080.69,0.22,1235.55
2023-08-24,食品,粮油,调和油,254,66740.7,1445.24,6631.9,0.49,262.76
2023-08-24,家居用品,家具,书柜,183,319791.96,10985.16,26942.16,0.21,1747.5
2023-08-24,电子产品,游戏机,Switch OLED,77,724855.52,14248.5,106947.06,0.47,9413.71
2023-08-24,食品,调味品,进口橄榄油,290,268092.24,5419.35,22522.44,0.46,924.46
2023-08-24,服装,女装,真丝旗袍,16,25407.71,1149.19,2603.03,0.21,1587.98
2023-08-24,服装,男装,休闲西装,46,55685.9,1104.35,7787.72,0.26,1210.56
2023-08-24,电子产品,手机,OPPO Find X,78,761487.94,35429.48,88242.92,0.23,9762.67
2023-08-24,电子产品,智能手表,小米手环,69,28530.83,1190.63,2840.94,0.29,413.49
2023-08-24,家居用品,家具,真皮沙发,136,391138.4,15208.33,44606.37,0.26,2876.02
2023-08-24,电子产品,相机,富士X-T4,17,52348.51,2187.05,3396.86,0.24,3079.32
2023-08-24,服装,运动装,阿迪达斯,247,464473.86,5287.16,26689.26,0.19,1880.46
2023-08-24,电子产品,游戏机,Xbox Series X,68,650495.78,25553.24,37706.34,0.42,9566.11
2023-08-24,服装,运动装,阿迪达斯,71,142464.66,1691.1,17762.94,0.34,2006.54
2023-08-24,电子产品,游戏机,Xbox Series X,98,946583.66,17375.71,59543.52,0.28,9659.02
2023-08-25,食品,零食,进口巧克力,454,53023.49,1638.83,6512.14,0.26,116.79
2023-08-25,服装,运动装,彪马,131,294979.01,12758.23,15960.1,0.27,2251.75
2023-08-25,家居用品,家具,床架,169,711501.07,10016.68,105479.17,0.39,4210.07
2023-08-25,电子产品,智能手表,华为Watch,53,91947.61,4070.85,13703.48,0.3,1734.86
2023-08-25,食品,生鲜,三文鱼,61,45296.94,481.65,4251.79,0.25,742.57
2023-08-25,食品,调味品,醋,298,69609.93,1931.6,6335.06,0.29,233.59
2023-08-25,电子产品,游戏机,PS4 Pro,67,659335.04,18198.97,91041.15,0.43,9840.82
2023-08-25,家居用品,厨具,料理机,168,427631.97,12661.06,36170.79,0.15,2545.43
2023-08-25,食品,粮油,进口面粉,226,108647.79,1966.1,15461.57,0.48,480.74
2023-08-25,服装,男装,裤子,87,111858.9,1549.92,10857.92,0.49,1285.73
2023-08-25,服装,男装,夹克,91,70059.6,956.65,4054.47,0.43,769.89
2023-08-25,服装,运动装,安德玛,63,100299.94,4188.96,14355.63,0.41,1592.06
2023-08-25,电子产品,相机,尼康Z6,60,333749.9,10722.83,26989.47,0.19,5562.5
2023-08-25,家居用品,卫浴,智能马桶,83,72463.92,2601.79,6753.16,0.21,873.06
2023-08-25,电子产品,手机,iPhone 15 Pro,70,475889.77,12172.59,44404.09,0.27,6798.43
2023-08-25,服装,运动装,耐克运动服,164,45455.3,1486.77,4308.28,0.33,277.17
2023-08-25,家居用品,家纺,床上四件套,132,417517.23,7792.54,25446.57,0.38,3163.01
2023-08-25,服装,配饰,奢侈品包包,211,526690.6,18676.5,31928.56,0.28,2496.16
2023-08-25,食品,饮料,果汁,135,33545.59,642.36,3594.61,0.19,248.49
2023-08-25,服装,女装,外套,120,16718.95,239.47,2167.35,0.19,139.32
2023-08-26,食品,饮料,咖啡,200,193762.91,6475.82,14596.55,0.26,968.81
2023-08-26,食品,零食,饼干,371,102445.97,1969.98,14796.92,0.4,276.13
2023-08-26,电子产品,配件,平板保护套,14,65526.12,2352.01,4031.7,0.15,4680.44
2023-08-26,家居用品,灯具,射灯,67,256859.44,3401.61,15023.3,0.22,3833.72
2023-08-26,食品,生鲜,三文鱼,406,117393.44,5785.28,10842.3,0.16,289.15
2023-08-26,家居用品,收纳,置物架,24,88513.99,1048.86,9639.93,0.33,3688.08
2023-08-26,食品,零食,饼干,109,77904.85,2613.03,8178.06,0.41,714.72
2023-08-26,电子产品,笔记本,MacBook Air,44,415319.53,16783.34,34474.85,0.27,9439.08
2023-08-26,服装,男装,衬衫,261,746871.42,23968.95,70339.15,0.46,2861.58
2023-08-26,食品,调味品,进口橄榄油,217,10058.49,314.42,825.29,0.15,46.35
2023-08-26,家居用品,灯具,北欧吊灯,162,472327.72,7054.08,69518.38,0.23,2915.6
2023-08-26,家居用品,家具,办公椅,194,414851.09,6234.89,47924.01,0.48,2138.41
2023-08-27,电子产品,游戏机,Xbox Series X,64,129002.19,4094.03,17579.95,0.44,2015.66
2023-08-27,电子产品,相机,佳能R6,26,210580.57,3284.03,11443.08,0.16,8099.25
2023-08-27,食品,饮料,茅台酒,350,182636.87,8536.61,16253.95,0.22,521.82
2023-08-27,家居用品,收纳,收纳盒,72,112416.17,3359.56,6115.11,0.32,1561.34
2023-08-27,服装,配饰,围巾,277,578195.07,28818.76,66922.2,0.3,2087.35
2023-08-27,家居用品,厨具,电饭煲,94,399569.66,17134.81,37754.38,0.39,4250.74
2023-08-27,家居用品,卫浴,镜子,54,156608.1,1653.5,10035.46,0.27,2900.15
2023-08-27,食品,零食,薯片,174,161717.49,8029.13,9469.94,0.44,929.41
2023-08-27,电子产品,智能手表,小米手环,85,800535.44,10743.23,78830.6,0.19,9418.06
2023-08-27,食品,饮料,咖啡,100,43803.18,1743.56,2331.75,0.15,438.03
2023-08-27,家居用品,厨具,电饭煲,44,82955.76,1685.61,9733.72,0.21,1885.36
2023-08-28,食品,粮油,进口面粉,439,420335.31,9421.62,39968.45,0.39,957.48
2023-08-28,服装,女装,连衣裙,52,45511.27,836.69,5346.85,0.34,875.22
2023-08-28,家居用品,灯具,落地灯,8,26172.53,1217.08,3626.22,0.36,3271.57
2023-08-28,服装,女装,套装,87,225046.16,4557.96,12565.13,0.38,2586.74
2023-08-28,家居用品,收纳,收纳柜,177,34911.93,1103.59,3840.36,0.41,197.24
2023-08-28,食品,调味品,醋,183,116860.22,4449.38,11940.46,0.28,638.58
2023-08-28,电子产品,智能手表,Apple Watch,14,53331.32,2385.16,3307.28,0.22,3809.38
2023-08-28,服装,男装,衬衫,57,8338.92,336.81,1212.04,0.21,146.3
2023-08-28,食品,调味品,酱油,261,64912.46,2153.96,6206.62,0.16,248.71
2023-08-28,服装,女装,套装,187,155612.1,7004.66,12387.27,0.17,832.15
2023-08-28,家居用品,灯具,台灯,18,61025.22,1774.8,5411.31,0.4,3390.29
2023-08-28,家居用品,卫浴,浴缸套装,72,234452.8,4241.69,23420.09,0.32,3256.29
2023-08-28,电子产品,平板电脑,华为MatePad,98,280490.86,3383.67,17071.52,0.41,2862.15
2023-08-28,食品,生鲜,海鲜礼盒,324,80369.4,3516.29,4733.73,0.27,248.05
2023-08-28,电子产品,游戏机,Switch Lite,93,419187.64,17437.58,41928.36,0.49,4507.39
2023-08-29,电子产品,游戏机,PS4 Pro,24,15585.84,622.81,849.52,0.19,649.41
2023-08-29,服装,运动装,李宁,68,187931.88,3537.37,11296.43,0.38,2763.7
2023-08-29,家居用品,家具,实木餐桌,191,98354.82,3049.22,8546.21,0.41,514.95
2023-08-29,服装,童装,品牌童装,276,745995.76,9457.81,79308.75,0.27,2702.88
2023-08-29,食品,生鲜,牛肉,124,87675.83,3640.69,5404.79,0.28,707.06
2023-08-29,服装,童装,连衣裙,223,17453.42,863.48,2134.24,0.19,78.27
2023-08-29,家居用品,收纳,置物架,109,490557.35,12340.84,29155.93,0.4,4500.53
2023-08-29,电子产品,笔记本,联想ThinkPad,31,79233.3,3788.94,9520.39,0.25,2555.91
2023-08-29,服装,童装,外套,123,135239.17,6131.66,19631.7,0.45,1099.51
2023-08-29,电子产品,智能手表,Apple Watch,54,106511.16,5172.94,14220.66,0.17,1972.43
2023-08-29,服装,女装,套装,218,462185.78,13045.7,38599.19,0.37,2120.12
2023-08-29,电子产品,游戏机,Switch OLED,12,111958.09,2728.88,9709.03,0.32,9329.84
2023-08-29,家居用品,家具,床架,76,63766.27,2787.23,4040.82,0.35,839.03
2023-08-29,电子产品,笔记本,MacBook Pro,33,295893.66,9172.32,19576.89,0.42,8966.47
2023-08-29,家居用品,收纳,收纳盒,137,314934.52,5369.03,27294.98,0.19,2298.79
2023-08-29,家居用品,收纳,收纳柜,154,337698.55,14431.04,20490.91,0.42,2192.85
2023-08-29,服装,女装,连衣裙,241,365625.89,6178.05,24193.68,0.46,1517.12
2023-08-29,食品,粮油,调和油,138,33181.52,845.23,4313.38,0.44,240.45
2023-08-29,食品,零食,薯片,424,332025.92,5899.97,31845.5,0.43,783.08
2023-08-29,食品,饮料,茅台酒,119,93901.84,2443.53,9254.37,0.3,789.09
2023-08-30,家居用品,厨具,进口刀具,151,690217.35,16359.88,100691.05,0.45,4570.98
2023-08-30,食品,生鲜,三文鱼,322,276105.17,5972.69,30952.15,0.27,857.47
2023-08-30,家居用品,灯具,北欧吊灯,92,25900.1,474.39,2354.19,0.15,281.52
2023-08-30,电子产品,配件,平板保护套,83,641690.19,10531.87,74444.79,0.43,7731.21
2023-08-30,服装,配饰,围巾,11,19129.89,536.51,1831.53,0.34,1739.08
2023-08-30,服装,配饰,帽子,197,63363.7,1281.68,6106.66,0.16,321.64
2023-08-30,食品,生鲜,进口水果,201,8923.93,303.22,900.66,0.28,44.4
2023-08-30,服装,配饰,奢侈品包包,137,250183.84,3284.97,16883.89,0.4,1826.16
2023-08-30,电子产品,相机,佳能R6,89,470716.97,11086.13,34365.2,0.25,5288.95
2023-08-30,服装,运动装,耐克运动服,135,151750.95,1775.15,18471.8,0.41,1124.08
2023-08-30,电子产品,手机,iPhone 14 Pro,52,173037.76,1764.03,22678.89,0.45,3327.65
2023-08-30,家居用品,厨具,烤箱,63,96576.37,4540.38,10706.74,0.21,1532.96
2023-08-30,电子产品,平板电脑,小米平板,57,259625.78,3488.63,23728.55,0.23,4554.84
2023-08-30,电子产品,手机,OPPO Find X,89,429425.64,11343.7,38879.98,0.31,4825.01
2023-08-30,家居用品,灯具,水晶吊灯,87,70829.62,2617.27,7613.44,0.39,814.13
2023-08-31,电子产品,手机,OPPO Find X,23,97205.54,3180.94,12122.01,0.16,4226.33
2023-08-31,电子产品,配件,平板保护套,79,728273.73,12395.29,83178.66,0.34,9218.65
2023-08-31,家居用品,灯具,台灯,135,532828.4,15772.43,28934.42,0.31,3946.88
2023-08-31,服装,运动装,李宁,113,30711.15,457.71,3408.35,0.25,271.78
2023-08-31,电子产品,相机,尼康Z6,36,292311.92,8947.11,39950.23,0.27,8119.78
2023-08-31,食品,饮料,矿泉水,174,12973.83,510.56,1355.08,0.32,74.56
2023-08-31,电子产品,智能手表,OPPO Watch,84,605062.35,11924.8,81322.51,0.46,7203.12
2023-08-31,家居用品,收纳,储物箱,99,447740.81,17758.4,60139.76,0.37,4522.63
2023-08-31,食品,调味品,进口橄榄油,463,304957.92,4401.77,22184.36,0.49,658.66
2023-09-01,家居用品,卫浴,花洒,10,29586.83,903.31,3995.47,0.31,2958.68
2023-09-01,食品,粮油,进口面粉,170,34805.27,797.74,3200.6,0.48,204.74
2023-09-01,服装,女装,真丝旗袍,10,17190.28,592.27,1204.59,0.35,1719.03
2023-09-01,服装,男装,商务西服,106,190884.49,5935.06,26256.86,0.45,1800.8
2023-09-01,电子产品,智能手表,Garmin,64,469668.03,17971.23,65546.96,0.23,7338.56
2023-09-01,食品,饮料,茅台酒,269,104573.87,1075.12,9240.68,0.44,388.75
2023-09-01,家居用品,卫浴,浴室柜,5,15980.52,309.61,1046.24,0.3,3196.1
2023-09-01,电子产品,相机,尼康Z6,45,438790.11,17340.04,36976.43,0.17,9750.89
2023-09-01,食品,粮油,进口面粉,196,168172.95,5047.0,11405.06,0.15,858.03
2023-09-01,家居用品,厨具,料理机,39,40287.81,1528.92,3944.76,0.44,1033.02
2023-09-01,电子产品,游戏机,PS5,7,14043.22,344.88,1717.11,0.36,2006.17
2023-09-01,服装,运动装,耐克运动服,252,362669.68,12602.27,50605.52,0.48,1439.17
2023-09-01,服装,女装,连衣裙,114,136753.52,3769.05,7756.3,0.4,1199.59
2023-09-01,食品,调味品,酱油,305,128420.52,4231.43,16288.53,0.46,421.05
2023-09-01,电子产品,智能手表,Garmin,25,72165.5,1793.71,9097.41,0.4,2886.62
2023-09-01,服装,男装,休闲西装,262,596534.59,23061.3,81122.12,0.27,2276.85
2023-09-01,电子产品,游戏机,Switch OLED,54,75143.56,3581.15,10108.79,0.37,1391.55
2023-09-02,食品,调味品,进口橄榄油,166,17497.79,575.7,961.56,0.19,105.41
2023-09-02,食品,饮料,果汁,171,109661.79,3784.15,12791.96,0.41,641.3
2023-09-02,服装,男装,夹克,52,14683.06,673.51,1358.44,0.3,282.37
2023-09-02,电子产品,相机,索尼A7M4,29,144577.36,5208.57,11571.35,0.23,4985.43
2023-09-02,服装,女装,真丝旗袍,189,69166.43,1412.71,5702.21,0.36,365.96
2023-09-02,家居用品,灯具,北欧吊灯,98,363056.65,12701.54,47251.52,0.26,3704.66
2023-09-02,家居用品,家纺,羽绒被,32,125372.03,5018.15,17500.8,0.38,3917.88
2023-09-02,服装,女装,真丝旗袍,57,119004.7,4476.87,13652.3,0.31,2087.8
2023-09-02,食品,调味品,酱油,29,21740.62,504.58,2452.52,0.24,749.68
2023-09-02,食品,调味品,酱油,146,143086.73,2756.39,8020.53,0.39,980.05
2023-09-02,服装,配饰,帽子,127,179893.12,8576.01,17053.96,0.18,1416.48
2023-09-02,电子产品,笔记本,MacBook Pro,80,361489.14,8101.04,34582.04,0.44,4518.61
2023-09-03,电子产品,智能手表,OPPO Watch,73,64235.72,1755.64,4218.54,0.48,879.94
2023-09-03,服装,童装,品牌童装,234,501915.64,10868.83,48945.0,0.47,2144.94
2023-09-03,服装,女装,羽绒服,225,404224.99,4563.95,29632.31,0.26,1796.56
2023-09-03,服装,女装,真丝旗袍,260,697311.18,20417.1,92632.95,0.32,2681.97
2023-09-03,家居用品,卫浴,镜子,115,117876.72,4459.25,15929.19,0.48,1025.01
2023-09-03,服装,女装,外套,267,410726.43,10411.55,50150.37,0.25,1538.3
2023-09-03,电子产品,智能手表,OPPO Watch,10,26348.87,1185.09,2964.21,0.26,2634.89
2023-09-03,家居用品,收纳,收纳盒,33,127383.37,3015.91,18966.74,0.43,3860.1
2023-09-03,服装,运动装,安德玛,185,459548.31,8747.74,36381.71,0.19,2484.04
2023-09-03,服装,男装,衬衫,115,72118.8,2275.91,7025.19,0.3,627.12
2023-09-03,电子产品,相机,松下S5,29,71088.83,1608.81,6814.86,0.22,2451.34
2023-09-03,服装,女装,连衣裙,258,330716.02,16387.29,33956.3,0.29,1281.85
2023-09-03,电子产品,相机,佳能R6,19,44243.68,1314.14,3687.21,0.18,2328.61
2023-09-03,食品,零食,薯片,142,22380.3,1091.73,2358.44,0.35,157.61
2023-09-03,食品,饮料,矿泉水,317,6707.64,109.1,651.09,0.35,21.16
2023-09-03,电子产品,笔记本,戴尔XPS,6,31849.91,754.52,2529.82,0.25,5308.32
2023-09-03,电子产品,智能手表,Apple Watch,57,154535.98,3844.78,16264.87,0.28,2711.16
2023-09-04,食品,调味品,进口橄榄油,189,14779.05,720.33,2120.06,0.31,78.2
2023-09-04,电子产品,笔记本,联想ThinkPad,57,221948.49,9761.47,31877.12,0.31,3893.83
2023-09-04,食品,零食,高端坚果,76,43332.09,1088.19,5022.92,0.28,570.16
2023-09-04,食品,零食,薯片,461,231485.06,6638.36,17791.73,0.45,502.14
2023-09-04,食品,调味品,酱油,373,173702.7,4222.84,21476.36,0.37,465.69
2023-09-04,家居用品,卫浴,花洒,70,321008.27,12640.5,20600.85,0.19,4585.83
2023-09-04,服装,童装,品牌童装,149,340638.91,6643.49,18211.31,0.27,2286.17
2023-09-04,电子产品,游戏机,Switch OLED,48,461875.59,18263.3,46879.5,0.24,9622.41
2023-09-04,电子产品,游戏机,PS4 Pro,15,145313.62,6598.99,17034.1,0.25,9687.57
